Golf ball (dimpled circle)
# 2D great-circle section of a golf ball, generated for aerosim.
# Circle of unit diameter with 30 raised-cosine dimples:
#   depth 0.0060 c (0.6 % of diameter, ~0.010 in on a 1.68 in ball)
#   dimple arc width 0.1634 rad (0.0817 c), 22 % land between dimples
# Node order matches the Selig convention used by the NACA samples:
#   TE (theta=0) -> upper surface -> LE (theta=pi) -> lower surface -> TE.
# NOTE: a bluff body in an inviscid panel method has no drag and no wake;
# see the README/theory docs before reading anything into Cd here.
0.761238 -0.426301
0.766505 -0.422385
0.771386 -0.417898
0.776018 -0.413090
0.780596 -0.408269
0.785325 -0.403725
0.790366 -0.399654
0.795795 -0.396118
0.801578 -0.393025
0.807578 -0.390160
0.813582 -0.387241
0.819358 -0.383986
0.824710 -0.380186
0.829673 -0.375920
0.834565 -0.371572
0.839400 -0.367161
0.844162 -0.362671
0.848500 -0.357746
0.852341 -0.352341
0.855872 -0.346675
0.859348 -0.341009
0.863029 -0.335580
0.867114 -0.330551
0.871689 -0.325962
0.876703 -0.321734
0.881975 -0.317685
0.887241 -0.313582
0.892214 -0.309197
0.896659 -0.304367
0.900627 -0.299162
0.904508 -0.293893
0.908321 -0.288573
0.912045 -0.283191
0.915264 -0.277471
0.917898 -0.271386
0.920174 -0.265110
0.922395 -0.258844
0.924867 -0.252769
0.927817 -0.247000
0.931338 -0.241561
0.935363 -0.236383
0.939679 -0.231326
0.943976 -0.226217
0.947929 -0.220894
0.951273 -0.215246
0.954072 -0.209330
0.956773 -0.203368
0.959396 -0.197372
0.961920 -0.191333
0.963879 -0.185069
0.965190 -0.178570
0.966111 -0.171957
0.966981 -0.165367
0.968136 -0.158911
0.969822 -0.152654
0.972135 -0.146602
0.974996 -0.140700
0.978166 -0.134857
0.981307 -0.128966
0.984067 -0.122937
0.986164 -0.116718
0.987671 -0.110349
0.989074 -0.103956
0.990393 -0.097545
0.991606 -0.091114
0.992220 -0.084579
0.992151 -0.077949
0.991677 -0.071290
0.991158 -0.064662
0.990945 -0.058107
0.991294 -0.051637
0.992298 -0.045236
0.993869 -0.038868
0.995755 -0.032494
0.997603 -0.026078
0.999049 -0.019608
0.999807 -0.013088
0.999957 -0.006545
1.000000 0.000000
