Circle (smooth cylinder section)
# Unit-diameter circle: the 2D section of a smooth sphere, and the control
# case for golfball.dat -- same circle, same node count, no dimples.
# Node order matches the Selig convention used by the NACA samples:
#   TE (theta=0) -> upper surface -> LE (theta=pi) -> lower surface -> TE.
# Has an exact analytic solution, Cp = 1 - 4 sin^2(theta), which the panel
# method reproduces to machine precision when these nodes are used directly
# (re-paneling onto cosine spacing costs a few percent at the shoulders).
# NOTE: a bluff body in an inviscid panel method has no drag and no wake.
# Comparing Cd with golfball.dat shows why dimples need a viscous model:
# both are ~0 here, because d'Alembert does not care about dimples.
0.003466 -0.058769
0.004278 -0.065263
0.005174 -0.071746
0.006156 -0.078217
0.007222 -0.084675
0.008373 -0.091118
0.009607 -0.097545
0.010926 -0.103956
0.012329 -0.110349
0.013815 -0.116723
0.015385 -0.123077
0.017037 -0.129410
0.018772 -0.135720
0.020590 -0.142008
0.022490 -0.148271
0.024472 -0.154508
0.026535 -0.160720
0.028679 -0.166903
0.030904 -0.173059
0.033210 -0.179184
0.035595 -0.185279
0.038060 -0.191342
0.040604 -0.197372
0.043227 -0.203368
0.045928 -0.209330
0.048707 -0.215256
0.051564 -0.221144
0.054497 -0.226995
0.057506 -0.232807
0.060591 -0.238579
0.063752 -0.244311
0.066987 -0.250000
0.070297 -0.255647
0.073680 -0.261249
0.077136 -0.266807
0.080665 -0.272320
0.084265 -0.277785
0.087937 -0.283203
0.091679 -0.288573
0.095492 -0.293893
0.099373 -0.299162
0.103323 -0.304381
0.107342 -0.309547
0.111427 -0.314660
0.115579 -0.319720
0.119797 -0.324724
0.124080 -0.329673
0.128428 -0.334565
0.132839 -0.339400
0.137313 -0.344177
0.141849 -0.348895
0.146447 -0.353553
0.151105 -0.358151
0.155823 -0.362687
0.160600 -0.367161
0.165435 -0.371572
0.170327 -0.375920
0.175276 -0.380203
0.180280 -0.384421
0.185340 -0.388573
0.190453 -0.392658
0.195619 -0.396677
0.200838 -0.400627
0.206107 -0.404508
0.211427 -0.408321
0.216797 -0.412063
0.222215 -0.415735
0.227680 -0.419335
0.233193 -0.422864
0.238751 -0.426320
0.244353 -0.429703
0.250000 -0.433013
0.255689 -0.436248
